Protein ID,Gene ID,Gene name,Adrenal gland,Appendix,Brain,Colon,Duodenum,Endometrium,Esophagus,Fallopian tube,Fat,Gallbladder,Heart,Kidney,Liver,Lung,Lymph node,Ovary,Pancreas,Placenta,Prostate,Rectum,Salivary gland,Small intestine,Smooth muscle,Spleen,Stomach,Testis,Thyroid,Tonsil,Urinary bladder
ENSP00000479438;ENSP00000351141,ENSG00000146457,WTAP,33315,20938,34910,23460,29968,32906,22286,40507,127088,6600,401924,17868,62077,203908,37756,20395,10515,40557,45187,24267,17513,110937,59291,26054,93091,32242,30730,222634,27951
ENSP00000479451,ENSG00000086758,HUWE1,131332,51381,171051,67387,170183,156050,150418,117781,96314,90723,192207,81469,208739,256701,34942,79430,88526,102066,111771,122479,126120,145590,74125,82760,160811,330061,77796,31116,85429
ENSP00000298050;ENSP00000479457,ENSG00000165325,CCDC67,172,1986,1040,6180,0,0,0,14403,0,0,1664,0,0,18890,287,0,0,0,0,4737,0,447,68029,0,0,0,0,0,0
ENSP00000479492;ENSP00000445704;ENSP00000337500,ENSG00000180628,PCGF5,0,0,4686,0,5985,9174,468,4064,0,820,11610,0,10974,6692,976,6275,0,2447,0,9123,242,14482,1506,0,1172,0,683,1552,1915
ENSP00000482760;ENSP00000479496,ENSG00000140479,PCSK6,165,0,2435,0,861,558,270,135,2915,0,2104,164,18517,845,109,1147,0,9044,802,1749,0,2708,287,19700,283,87,1487,5265,0
ENSP00000479497;ENSP00000478077,ENSG00000278279,LILRB4,0,726,0,0,0,0,0,0,0,0,0,0,0,2445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSP00000484117;ENSP00000479515;ENSP00000341805;ENSP00000355743,ENSG00000130024,PHF10,18282,15952,13683,1607,29436,36148,13659,40881,0,6568,673,1101,7458,69066,6374,12948,18070,2560,4368,70006,2973,18687,6961,7395,8728,638049,7900,8863,24654
ENSP00000479536,ENSG00000204936,CD177,0,100926,0,0,0,0,0,210,9781,0,24759,0,0,765,0,1290,5711,8311,517506,0,0,0,0,7871,0,0,0,0,9266
ENSP00000356290;ENSP00000479539;ENSP00000478253,ENSG00000120254,MTHFD1L,64223,11100,25622,6052,80256,10763,41711,10151,19059,18947,2120,9693,0,161052,3862,30727,66345,71665,19990,18023,581,20023,2853,3198,8547,40640,200266,7871,98801
ENSP00000479542,ENSG00000088970,KIZ,478,0,359,0,0,1006,0,8455,42854,0,0,110,0,349,0,0,0,0,736,639,0,0,0,0,0,0,171,0,0
ENSP00000350757;ENSP00000479543,ENSG00000197045,GMFB,418925,143418,1955212,596951,658022,76892,4548089,169393,417278,348984,210391,210135,1111682,147192,83615,322594,95269,487251,346287,459288,161679,538687,87872,117191,969855,556636,60014,181755,172905
ENSP00000479544;ENSP00000332716;ENSP00000479060;ENSP00000482946,ENSG00000024862,CCDC28A,35459,5373,34076,19093,59784,24378,133723,35016,27356,24016,6110,30403,14946,13518,649,12706,0,7144,18102,24473,48957,42396,15019,21242,111701,47198,6100,1818,19209
ENSP00000366673;ENSP00000479547,ENSG00000102805,CLN5,99621,33715,23010,26273,40055,22681,7462,19419,6004,30741,12074,34014,47084,32340,7359,20723,36663,6663,99717,31888,18321,47496,3992,58040,47840,31334,921919,5295,11015
ENSP00000479558;ENSP00000315111,ENSG00000180190,TDRP,19517,0,14614,3112,28289,4501,9823,25735,5518,5066,0,14172,51955,20735,5792,51663,17700,106163,52752,32651,11770,12604,317,9436,2978,14096,61701,8700,10430
ENSP00000479586,ENSG00000180155,LYNX1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149848,0,0,0,0,0,0,0,0,0,0,0,4639,0
ENSP00000358518;ENSP00000477530;ENSP00000479624,ENSG00000274791;ENSG00000277150;ENSG00000277203,F8A2,16551,49527,64820,27310,14497,42275,72919,12459,99735,34812,81848,27700,43217,97218,11661,12834,4329,45329,5206,31488,42639,55664,29802,61162,42797,11312,18199,11617,49411
ENSP00000479626,ENSG00000282184,IGHG3,4566,13916,0,27143,6380,2817,4802,5413,106038,12856,12743,3947,0,19886,17027,0,23879,5502,41161,0,14418,10707,2763,0,30811,22921,4745,313,0
ENSP00000482711;ENSP00000477524;ENSP00000479629;ENSP00000488080,ENSG00000275410;ENSG00000276194,HNF1B,0,0,0,0,0,0,0,0,0,0,0,3632,0,0,0,0,736,0,0,0,0,0,0,0,0,0,0,0,0
ENSP00000479636,ENSG00000161714,PLCD3,61628,4493,780913,39959,13322,16374,62701,26002,30855,42066,174364,9276,291,5626,2256,4061,12474,28450,57594,79573,12010,4723,21757,265,53333,50123,1032,4323,96385
ENSP00000479637,ENSG00000196565,HBG2,80678413,5079935,5922913,2096308,3278698,3690461,55227075,3600686,20410724,31186281,1800484,431562,5587588,6306633,1305360,853060,4629379,313717814,4825169,18527358,7675304,318321,959598,23588305,3529543,240287,481198,1232214,21493690
ENSP00000479647;ENSP00000328694,ENSG00000182208,MOB2,44062,31292,92838,83376,309044,181528,250310,109034,14969,116246,258428,102862,63291,84193,25346,149570,172311,34888,172947,413430,118894,120863,125381,104744,151811,415362,32806,12607,101671
ENSP00000374834;ENSP00000479659,ENSG00000211653;ENSG00000274575,IGLV1-40,87968,40334,12201,34171,99737,43939,459919,12445,2321909,368750,34298,20613,54235,145449,50428,215168,0,32165,26584,69818,59286,31986,10074,0,157008,0,49043,23456,29911
ENSP00000479667,ENSG00000100784,RPS6KA5,18460,30613,51121,28937,77119,28214,106873,97200,9134,34937,1331,5072,6023,118912,24074,30058,24049,124455,37717,47867,23991,138271,20983,25649,29646,27274,3497,14942,24416
ENSP00000479669;ENSP00000348113;ENSP00000261669;ENSP00000386375;ENSP00000386328,ENSG00000102547,CAB39L,224354,18851,250164,198207,1262018,27005,118235,49686,38178,21712,52483,73446,438280,15450,1382,197,45533,238416,494810,157733,166238,179788,119173,5833,92376,22398,10046,2253,117614
ENSP00000350067;ENSP00000479674;ENSP00000360371;ENSP00000360370,ENSG00000157216,SSBP3,0,364,6001,0,0,646,0,0,7832,0,0,0,0,0,0,4712,0,150,0,0,0,3641,1019,0,1773,346,0,0,0
ENSP00000479675,ENSG00000277761,AC136616.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1806,0,0,0,0,0,0,0,0,0,0,0,0,0,4704
ENSP00000479679,ENSG00000135253,KCP,0,1198,0,10629,0,1008,1753,2050,395,2541,0,62063,0,0,1203,0,981,0,0,0,0,0,0,0,0,0,250,0,222
ENSP00000342828;ENSP00000479692,ENSG00000119919,NKX2-3,0,0,0,5429,972,0,0,0,764,18587,9591,0,0,0,0,462,0,0,0,3437,10717,512491,0,2012,67464,0,0,0,8554
ENSP00000234739;ENSP00000479694,ENSG00000116128,BCL9,506,493,896,2279,143,0,163,6702,0,0,116,873,728,5972,612,0,193375,145,1061,366,0,1897,640,0,2644,167,146,181,0
ENSP00000371291;ENSP00000479696,ENSG00000101298,SNPH,115419,292266,118661,29316,17728,960,334,0,4698991,493,620,318,845592,698,20484,0,56242,14050,13732,399,2136,27807,0,7008,880,25820,1080,52,520
ENSP00000479708,ENSG00000147676,MAL2,15254,35121,68947,62271,277340,9161,14516,234977,0,406886,511229,164421,0,103818,4477,339928,374364,12792,197727,185676,160031,83323,1619,0,361110,196456,50893,9081,100496
ENSP00000479722;ENSP00000401252,ENSG00000142875,PRKACB,0,0,1852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSP00000479735,ENSG00000108352,RAPGEFL1,0,0,574,1643,5157,0,0,1118,0,0,256,0,0,3819,0,414,0,16,0,1035,0,4165,0,0,225,3373,0,0,511
ENSP00000322223;ENSP00000479741,ENSG00000166840,GLYATL1,0,0,3031,446,605,0,0,2166,15376,4222,0,1350803,1504454,314,144,29458,3120,0,87892,0,2609,516,0,937,0,0,0,0,33
ENSP00000384371;ENSP00000413122;ENSP00000232014;ENSP00000479784,ENSG00000113916,BCL6,0,14131,1183,0,0,0,0,931,0,0,0,154,1763,1990,64,0,0,1855,0,0,109,4839,0,0,0,0,0,537,0
ENSP00000328858;ENSP00000479793,ENSG00000183010,PYCR1,47472,40770,100006,208716,206543,168983,363159,31392,48216,273243,68212,14094,36831,362428,51591,68217,256618,286144,743924,186937,3154851,139260,8876,7376,788038,287854,441489,52297,81202
ENSP00000479795,ENSG00000196101,HLA-DRB3,0,3214,0,0,155,0,0,0,0,0,3730,0,0,23345,0,0,0,0,0,0,0,0,3017,0,0,11515,0,0,68117
ENSP00000462745;ENSP00000479800,ENSG00000189186,DCAF8L2,0,0,0,0,0,0,0,72,0,0,0,1083,10625,271,0,0,0,0,0,0,0,0,127,0,0,101384,0,0,4318
ENSP00000417628;ENSP00000479811;ENSP00000306893,ENSG00000152910,CNTNAP4,377,0,12239,433,2883,74,939,0,455,0,3461,0,268,272,0,0,0,331,0,338,837,0,0,0,2030,499,222,0,0
ENSP00000347445;ENSP00000479815,ENSG00000103423;ENSG00000276726,DNAJA3,0,0,0,0,0,3865,5151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1597,0,0
ENSP00000479816,ENSG00000213047,DENND1B,1934,0,693,5136,1089,0,0,1334,0,0,2307,0,0,1761,1102,0,3184,302,2332,2932,959,5405,0,2121,0,0,174,212,122
ENSP00000376438;ENSP00000283936;ENSP00000465967;ENSP00000479817;ENSP00000376439,ENSG00000153822,KCNJ16,1849,0,2343,0,0,0,0,112,13671,0,4703,12035,0,2597,13439,0,0,4112,0,718,12154,0,0,0,0,0,1285,0,0
ENSP00000267859;ENSP00000479818,ENSG00000140299,BNIP2,21755,17959,34028,5113,8647,14589,20951,5370,19316,2635,26817,1149,1908,28417,3199,3177,2343,17929,6494,4584,3317,1740,4014,116863,1240,9602,666,1333,152690
ENSP00000479828,ENSG00000276971,TRPV6,0,0,0,0,0,0,0,0,0,0,0,0,0,1166,0,0,0,35140,1298,0,820,0,0,0,0,0,0,0,0
ENSP00000418120;ENSP00000367726;ENSP00000418330;ENSP00000367723;ENSP00000367731;ENSP00000479842;ENSP00000367719;ENSP00000419603;ENSP00000367728;ENSP00000417782,ENSG00000065809,FAM107B,282521,211095,404668,173345,668126,359962,685782,155387,335413,745130,257100,533732,1059311,507140,491812,391805,1528913,257414,394511,308579,470713,450805,468211,135408,1049367,759739,27091,481105,572195
ENSP00000479867,ENSG00000275211,CYP2D6,968,2395,0,5690,154589,862,898,16549,6053,7569,59222,809,8179933,504,0,4544,5803,1044,1214,3905,510,42396,223365,335,2067,1159,5526,834,387
ENSP00000479889;ENSP00000446490,ENSG00000198001,IRAK4,40289,40985,831,13119,188756,20368,72697,29105,36439,147315,3310,5831,48674,163007,22696,12143,43891,51999,193419,13280,33077,37919,208719,57299,32067,15966,10738,25085,45865
ENSP00000479892;ENSP00000379339;ENSP00000245458,ENSG00000213741,RPS29,2788524,579725,361890,88893,941106,54919,1424662,0,39430,35726,206614,1815268,3106469,10100466,15478,0,1287843,840201,498357,177459,3533588,2819193,530076,613994,320920,550663,1181421,1434138,2342994
ENSP00000366756;ENSP00000479898,ENSG00000180900;ENSG00000274287,SCRIB,0,0,0,1411,7376,0,0,0,0,2766,0,0,0,0,1452,2152,450,1338,4032,11636,0,139,147,0,2769,10780,0,760,0
ENSP00000479900,ENSG00000206306,HLA-DRB1,0,0,837,1733,23611,55896,0,1592,0,1140,6106,825,3487,6865,0,4439,0,25051,0,1843,1918,7318,87457,0,1268,2825,173,23012,482025
ENSP00000479904;ENSP00000372324;ENSP00000372327,ENSG00000121741,ZMYM2,7966,829,4598,3515,9485,8718,37655,7131,253364,106195,2208,1862,3255,21752,3582,44602,35912,1576,13005,19964,2624,7790,1947,1992,1605,25020,2464,2234,1680
ENSP00000479910;ENSP00000477969,ENSG00000275023;ENSG00000275851,MLLT6,0,0,1601,1274,0,2710,0,2239,2136,0,3621,603,542,6260,24817,3435,0,703,0,0,0,280,423,2123,1290,0,0,785,0
ENSP00000479913;ENSP00000378935,ENSG00000134283,PPHLN1,0,0,0,0,466,0,0,1573,0,0,0,0,0,0,0,0,0,0,0,0,0,475,0,0,280,0,0,281,0
ENSP00000356623;ENSP00000442831;ENSP00000479918,ENSG00000164442,CITED2,0,0,0,0,0,0,0,740,0,0,0,0,0,669,0,0,0,1310,0,0,0,3550,3658,0,0,0,0,0,0
ENSP00000338387;ENSP00000382071;ENSP00000479939,ENSG00000159267,HLCS,9541,157,17630,1521848,1428,5918,17862,3389,5855,807,7025,1263,29661,20972,1259,3205,11315,6766,18583,8386,39569,6051,3314,4865,7584,18864,8959,911,5066
ENSP00000479953;ENSP00000306524,ENSG00000171017,LRRC8E,13948,0,0,0,7713,1158,310,116,0,1961,4273,66,1670,12100,0,5609,2160,79,2975,1041,4782,0,0,0,1015,0,0,803,1247
ENSP00000479957,ENSG00000121690,DEPDC7,0,0,14238,0,11307,0,0,0,0,0,51858,8809,9954,1901,0,0,1125602,0,508,0,0,12303,0,6483,6496,0,0,0,4477
ENSP00000479959,ENSG00000204983,PRSS1,115072,27187,22039,117985,4665397,290076,557654,80942,881796,631459,202523,38579,194276,20215,250836,535525,53656534,1625765,707629,578665,496638,1613153,265499,42506,992303,514810,53071,2557,502657
ENSP00000427976;ENSP00000430817;ENSP00000479961,ENSG00000196262,PPIA,17588,9676,0,0,0,0,0,7860,0,0,0,23315,3263757,2196,15635,0,0,0,11115,0,0,299682,22680,2581,6186,0,0,2478,0
ENSP00000479970;ENSP00000320936,ENSG00000177663,IL17RA,673,1462,105,0,0,0,215,271,0,1123,0,0,622,1661,0,365,349,81895,3867,202,0,0,0,3724,0,0,0,318,275
ENSP00000260585;ENSP00000479973,ENSG00000138018,EPT1,30486,0,55334,4053,45551,1154,143198,7086,368,13390,44066,7880,128944,70331,125,6071,42366,45995,12634,9881,8166,111575,0,3626,6382,43078,9590,2837,5629
ENSP00000479976,ENSG00000187479,C11orf96,573,0,19241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3070,0,0,0,0,0,0,0,0,0,0,0
ENSP00000479984,ENSG00000128881,TTBK2,1050,0,1119,0,309,137,22279,827,54,0,0,0,0,270,0,0,0,1091,0,0,43833,1132,0,249,0,208,0,13,0
ENSP00000479986,ENSG00000173692,PSMD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,579,0,1079,0,0,0,0,0,0,0,0,0
ENSP00000479989;ENSP00000404705,ENSG00000177694,NAALADL2,1104,4846,1009,2714,22753,10670,11684,17114,24127,21095,8580,6100,755690,18059,1292,3660,2239,17769,61762,4733,58245,4788,16397,5268,11600,1153,1040,1494,22911
ENSP00000355802;ENSP00000480004;ENSP00000272167,ENSG00000143819,EPHX1,32336118,1375435,3519456,983084,4829561,2148380,1875085,2515347,17000384,3759113,3012981,2219081,51863755,4840911,606247,1280702,14765641,498058,2403111,2587415,5292035,2933707,1561515,1423401,2906789,13928907,1460840,254180,957096
ENSP00000401508;ENSP00000480017,ENSG00000147813;ENSG00000278488,NAPRT,232953,196877,52349,434748,1359756,209257,219114,166046,652117,386669,365716,843284,4450297,214618,93194,343658,347622,392488,250480,882850,594638,1415813,108542,611330,871680,260981,159904,79494,451485
ENSP00000480020;ENSP00000259456,ENSG00000136929,HEMGN,0,13298,0,3032,0,0,89297,0,0,0,0,0,0,0,25907,23822,2077,0,0,0,0,0,0,760,0,0,0,0,0
ENSP00000402914;ENSP00000474297;ENSP00000487088;ENSP00000480023,ENSG00000228325;ENSG00000233999;ENSG00000275777,IGKV3D-7,19179,0,612,0,741,0,8420,10510,8809,4751,0,6973,0,34784,0,0,0,1383,9506,0,0,450,500,0,3766,0,0,0,1045
ENSP00000480030;ENSP00000479504,ENSG00000277594;ENSG00000278053,DDX52,2959,1553,6684,9963,20129,8546,5635,6767,7281,6873,6993,6652,11867,50950,1843,119859,14368,7394,5176,12581,853,21257,1646,2367,11019,12859,4911,9464,5136
ENSP00000452145;ENSP00000481495;ENSP00000482106;ENSP00000480033,ENSG00000089737;ENSG00000273761,DDX24,56971,10776,27872,24976,39147,29835,26726,46498,5172,45581,18814,6249,25619,188932,26800,59132,211740,5890,21261,22711,15056,53686,19135,38564,37250,119754,14707,49862,33012
ENSP00000480043,ENSG00000150630,VEGFC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4089,0,0,0,678,0,0,0,0,0,10497,0,0
ENSP00000480048;ENSP00000257567;ENSP00000257566,ENSG00000135111,TBX3,10941,0,0,306,4418,2470,0,1760,0,0,191,312,853,478,2280,2811,0,10482,5943,253,3193,12676,2347,0,0,12,12158,208,4242
ENSP00000480050,ENSG00000157152,SYN2,40625,10130,3223014,28727,70660,8637,19341,4928,5865,13971,33548,4212,1869,3982,995,11527,115946,2403,39442,117851,45163,79242,1471,4870,29964,10712,954,217,899
ENSP00000480067,ENSG00000168477,TNXB,92823,6544,2059,36250,97329,92659,87633,106413,5743,22953,182064,8930,37175,9890,21086,25354,2386,17106,184572,72703,14335,51776,206661,13403,92799,2245,493,2694,22018
ENSP00000480074,ENSG00000152242,C18orf25,0,643,0,0,41815,7549,22302,5102,25816,1379,17895,6596,0,3278,0,35336,0,11023,17525,24929,10379,7413,0,0,0,44254,0,403,0
ENSP00000480076;ENSP00000328326,ENSG00000206579,XKR4,0,865,5142,6788,1496,0,0,0,0,273,337,1977,0,1416,0,0,4259,0,0,5297,9695,638,8051,0,1101,0,0,0,0
ENSP00000409899;ENSP00000342711;ENSP00000399485;ENSP00000480084;ENSP00000478470;ENSP00000487965;ENSP00000482094,ENSG00000176956;ENSG00000274488,LY6H,0,8539,680363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2436,0,0,9944,0,0,0,0
ENSP00000480109,ENSG00000187164,SHTN1,0,0,3552,0,0,1372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3618,0,0,0,449,0,0
ENSP00000267522;ENSP00000480112;ENSP00000378399,ENSG00000140006,WDR89,18227,2719,2838,6054,34491,56841,96,18343,2121,109602,0,5599,45424,25891,27001,10076,9367,10663,13271,9142,17516,11041,2662,13959,39206,15173,4982,9922,7210
ENSP00000480116;ENSP00000482550,ENSG00000277734,TRAC,0,0,0,0,17306,0,0,0,0,0,0,1610,7952,987,18958,0,351,0,0,0,0,31177,0,0,0,0,0,210,0
ENSP00000480129;ENSP00000461930,ENSG00000266472,MRPS21,54516,13673,46460,45438,38328,20681,11147,39487,155794,0,233265,123859,136285,44488,21407,0,216824,0,75541,70222,130930,30698,7002,0,68968,10612,0,21864,12790
ENSP00000480138,ENSG00000231679,HLA-DRB3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6117,0,0,0,0,0,0
ENSP00000480140,ENSG00000263465,SRSF8,535,15814,1443,8532,12169,0,411,4367,7767,0,0,11001,7527,42011,0,21611,5273,321,0,4887,9925,40189,8209,9392,13136,6604,18518,2640,0
ENSP00000433126;ENSP00000299596;ENSP00000480141,ENSG00000166471,TMEM41B,128044,62049,134317,261843,3196,266,39617,214627,81547,124049,527904,100484,148840,1107541,43537,0,95367,68917,0,79993,182951,294653,3587,58673,282431,6739,77120,54336,125002
ENSP00000480142;ENSP00000391755;ENSP00000478235,ENSG00000160752,FDPS,1284609,281312,2615952,321040,2243265,402817,763179,332229,1174343,372623,888074,593027,8769663,1605511,287191,801638,1482326,620617,814759,835365,765907,1180941,443512,442187,953803,837700,315932,184259,442816
ENSP00000480149;ENSP00000298943,ENSG00000165985,C1QL3,1873,1426,36947,0,4819,0,0,0,0,0,17936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSP00000384421;ENSP00000385861;ENSP00000384297;ENSP00000383892;ENSP00000480171,ENSG00000100109,TFIP11,29297,21255,19039,119399,98531,37532,31383,55811,69665,23632,19077,12359,110030,112788,13019,26582,28605,26931,63771,17280,16976,116452,15281,13937,20393,178851,19809,14642,47129
ENSP00000480176;ENSP00000384564;ENSP00000383155,ENSG00000198832,SELM,137173,46966,35569,113171,717217,440444,1205299,130872,296809,461604,202221,103694,47733,261625,154722,204709,19749,223647,516916,1032755,543097,120452,392302,35979,290454,369331,398572,62117,152099
ENSP00000480035;ENSP00000480183,ENSG00000225698;ENSG00000278042,IGHV3-72,8932635,5415444,2020903,4228414,7070429,4286457,13102187,3165621,67936031,13656004,3939649,3742410,2204734,7158380,1005677,12352983,1067033,5286019,6798266,7734899,1532718,3895897,2111616,718729,12594203,2870832,5377611,471026,5231180
ENSP00000480216;ENSP00000275015,ENSG00000146232,NFKBIE,9831,18825,11870,15221,13485,7921,8878,21593,10662,42421,10875,872,52194,41913,31544,0,10996,11517,0,5993,17900,15047,7287,57813,19090,7295,1624,33871,37694
ENSP00000379946;ENSP00000480219,ENSG00000063169,GLTSCR1,1573,1371,821,2352,31577,1485,24012,517,12813,48963,1313,614,1743,4342,508,865,1017,182,2486,1639,272,7081,778,1470,7976,2755,108,783,6875
ENSP00000480221,ENSG00000264230,ANXA8L1,3550,40297,951,6540,20055,31515,545357,53212,238818,99031,23172,0,110256,544188,53654,1406888,6711,1623775,15342,7433,46484,41234,9086,9455,46232,185,506,257651,1914308
ENSP00000480223;ENSP00000332215,ENSG00000221826,PSG3,6302,0,342,0,1241,1301,0,703,3148,0,0,2640,0,2836,629,0,0,1473414,0,9213,0,1884,0,300,0,0,3078,16,0
ENSP00000480240,ENSG00000148655,C10orf11,113435,13116,30429,1768,11148,21343,27935,1511,16649,2737,0,22017,2192768,82858,217,0,4476,22786,7032,8239,14791,14092,5310,12140,14912,2176,9593,1971,15974
ENSP00000479518;ENSP00000480242,ENSG00000278259;ENSG00000278372,MYO19,462,193,52,2055,10843,161,1984,2155,16714,2366,0,7144,2168,12642,26,627,9669,1327,2890,8688,15073,3597,0,1268,2141,1134,3584,300,12674
ENSP00000480269,ENSG00000149294,NCAM1,0,0,1471,0,1919,0,0,0,0,0,3945,0,0,511,0,0,0,0,0,0,0,850,0,0,0,0,0,624,0
ENSP00000382150;ENSP00000274853;ENSP00000480270;ENSP00000400129;ENSP00000405234;ENSP00000388790;ENSP00000404066;ENSP00000413596;ENSP00000416648;ENSP00000387526;ENSP00000399786;ENSP00000400990;ENSP00000412456,ENSG00000146112;ENSG00000225060;ENSG00000229998;ENSG00000230341;ENSG00000231247;ENSG00000234000,PPP1R18,65461,247114,48672,59213,86643,101883,241087,26288,97690,159937,70817,11316,74402,346077,163587,112978,13440,80601,49037,50264,18515,108404,98726,302863,232564,20891,26425,131933,120355
ENSP00000329214;ENSP00000480283,ENSG00000184005,ST6GALNAC3,0,950,430,44445,8465,0,0,0,0,0,0,0,15796,0,0,36227,0,34906,0,0,0,53070,1721,0,0,679,14398,0,0
ENSP00000369992;ENSP00000381699;ENSP00000343318;ENSP00000369994;ENSP00000480285,ENSG00000183778,B3GALT5,4412,0,0,11065,109993,218,0,0,4572,22561,0,0,0,0,238,1110,449945,7039,1992,96188,0,59513,0,0,6070,0,1692,0,0
ENSP00000480287,ENSG00000277132,UGT2B15,0,0,0,0,6238,0,0,0,0,0,0,0,9520,0,0,0,0,0,0,4560,0,0,0,0,0,0,0,0,0
ENSP00000480294;ENSP00000296978;ENSP00000376224;ENSP00000438928,ENSG00000164484,TMEM200A,3712,0,0,0,0,1180,0,0,0,0,0,871,0,0,0,0,0,0,0,0,0,0,1681,0,0,0,312,0,0
ENSP00000480301,ENSG00000144711,IQSEC1,26479,15837,216091,15093,38382,76121,19958,80034,49107,63430,28032,7228,167325,55974,5609,26936,37396,23133,27169,46438,14857,18137,32794,44574,21234,14822,6810,6612,22428
ENSP00000480304;ENSP00000249504,ENSG00000128713,HOXD11,0,0,0,0,0,4231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSP00000291577;ENSP00000480313,ENSG00000160221;ENSG00000280071,C21orf33,14961,71,322982,5565,205105,78446,44977,27824,4074,74623,3131024,439227,673920,34922,50747,6350,0,64413,28309,156483,127244,137164,4072,1766,19416,96697,213368,353,1014
ENSP00000480314,ENSG00000185453,C19orf68,0,149579,0,8776,0,1927,0,5638,640469,0,768,0,0,3136,0,2403,0,0,910,5101,17284,291,18735,1940,30231,0,0,121,0
ENSP00000480333,ENSG00000185499,MUC1,0,0,0,203,0,341,0,0,0,1457,0,0,0,7350,0,0,7396,80,0,882,0,0,0,0,426,0,0,0,966
ENSP00000480338;ENSP00000385277,ENSG00000166897,ELFN2,0,0,18827,0,619,0,0,0,0,0,0,0,194672,565,146,0,277,0,991,0,0,0,0,0,0,0,1123,0,90
ENSP00000453299;ENSP00000480342;ENSP00000382369;ENSP00000347449,ENSG00000100938,GMPR2,519807,463657,841187,201274,736785,365873,708104,442079,710991,676312,292278,777881,1317855,611154,116827,57780,607484,553337,382597,483191,328160,628893,300567,697464,436120,239103,298454,95594,553864
ENSP00000480347;ENSP00000349577,ENSG00000100033,PRODH,3269,296,51362,5916,84525,7756,1121,2052,8016,3417,93124,231664,184502,37347,479,156,79441,10967,2936,2444,1039,409340,634,2654,9816,1399,223297,3216,3330
ENSP00000374987;ENSP00000480351,ENSG00000211893;ENSG00000274497,IGHG2,13706710,10645694,5433835,9966963,10363838,11299718,30471422,10507020,75102899,21177484,11427984,18211607,9034189,9906195,4143031,12318649,1188327,11002527,24319931,24402735,5543885,6110397,8777106,3515361,17520925,8050568,23170101,947068,7222773
ENSP00000424360;ENSP00000480359,ENSG00000163110,PDLIM5,953726,426238,638438,265215,2154183,2420785,2403743,350539,680260,2217321,44708335,648937,2990609,981693,395431,353621,1561880,1917841,7342614,1098108,1737677,1299888,4339061,1570497,1030573,502730,118874,93976,1040460
ENSP00000403268;ENSP00000363620;ENSP00000475963;ENSP00000480360;ENSP00000363624;ENSP00000417544;ENSP00000391509;ENSP00000400114;ENSP00000432744,ENSG00000112514;ENSG00000226492,CUTA,2437900,228698,1168809,396759,2715546,1145256,2349785,1398544,4989653,1541517,459503,768198,2937694,1198124,313072,549497,688588,960244,1138478,2576687,715912,766110,1398329,750273,818811,1369395,3103546,270861,453948
ENSP00000480364,ENSG00000274523,WBSCR16,36977,4806,38373,19658,73765,5930,1807,19062,43305,10827,62975,100405,128977,69021,5840,40310,15543,15474,30388,30561,32825,28211,12728,15057,17027,75465,107534,10666,2069
ENSP00000313854;ENSP00000480372,ENSG00000049656;ENSG00000274811,CLPTM1L,35222,8635,23167,14213,90532,15050,59783,23480,16166,27568,14183,20165,279584,119022,7682,3814,63629,9154,7458,40013,52161,56061,6694,15980,53730,36325,20407,34376,33669
ENSP00000301202;ENSP00000301203;ENSP00000480374;ENSP00000477747;ENSP00000478193;ENSP00000478866;ENSP00000483654;ENSP00000480904;ENSP00000477535,ENSG00000167618;ENSG00000274084;ENSG00000275819;ENSG00000277335,LAIR2,0,0,0,0,0,0,0,0,0,0,0,0,3150,0,308,0,0,485916,0,0,0,0,0,0,1235,0,0,0,0
ENSP00000480378;ENSP00000241527;ENSP00000375840,ENSG00000122085,MTERF4,1548,4469,3813,9571,13805,3720,28322,17533,0,0,6708,3304,11936,11506,1435,0,11730,0,4235,0,11041,5326,515,28087,1917,404,9857,2700,0
ENSP00000451575;ENSP00000480388,ENSG00000100628;ENSG00000278693,ASB2,476,0,0,0,495,720,1548,0,0,0,14476,0,0,0,0,407,0,0,0,0,0,0,0,0,167,0,0,169,0
ENSP00000480399;ENSP00000358799;ENSP00000483133,ENSG00000162775,RBM15,44868,26788,32234,21670,95748,23481,20990,44311,8410,14509,25038,13293,104972,101381,17626,11456,125592,46432,32996,21005,25634,102228,22084,30382,42365,58801,27697,17682,34844
